Date,Area,SKU,Sales_Value,Units,Promo_Type
2024-03-22,North,SKU-007,2145.67,36,BOGO
2024-03-22,North,SKU-008,7846.68,183,BOGO
2024-03-22,North,SKU-009,2727.85,60,Flash Sale
2024-03-22,North,SKU-010,4679.93,110,None
2024-03-22,South,SKU-001,1477.07,42,None
2024-03-22,South,SKU-002,1017.27,25,Discount
2024-03-22,South,SKU-003,3165.9,45,Discount
2024-03-22,South,SKU-004,2408.71,156,None
2024-03-22,South,SKU-005,3437.02,167,Bundle
2024-03-22,South,SKU-006,2603.73,45,Discount
2024-03-22,South,SKU-007,2223.25,32,BOGO
2024-03-22,South,SKU-008,6949.37,97,Bundle
2024-03-22,South,SKU-009,1328.58,22,None
2024-03-22,South,SKU-010,4274.97,88,None
2024-03-22,East,SKU-001,1568.63,21,Bundle
2024-03-22,East,SKU-002,647.93,18,None
2024-03-22,East,SKU-003,3089.55,55,None
2024-03-22,East,SKU-004,2967.7,197,Discount
2024-03-22,East,SKU-005,2346.46,75,None
2024-03-22,East,SKU-006,1625.74,23,None
2024-03-22,East,SKU-007,1664.61,22,Bundle
2024-03-22,East,SKU-008,6688.32,84,Discount
2024-03-22,East,SKU-009,1928.73,38,Discount
2024-03-22,East,SKU-010,5881.95,106,Bundle
2024-03-22,West,SKU-001,2303.18,140,Flash Sale
2024-03-22,West,SKU-002,793.7,13,None
2024-03-22,West,SKU-003,2765.68,45,None
2024-03-22,West,SKU-004,3474.94,102,Discount
2024-03-22,West,SKU-005,2755.51,58,None
2024-03-22,West,SKU-006,2200.09,36,Discount
2024-03-22,West,SKU-007,1319.7,19,None
2024-03-22,West,SKU-008,4029.17,90,None
2024-03-22,West,SKU-009,1852.39,53,Flash Sale
2024-03-22,West,SKU-010,4201.94,56,Bundle
2024-03-23,North,SKU-001,1672.65,26,None
2024-03-23,North,SKU-002,950.49,37,Discount
2024-03-23,North,SKU-003,4345.38,71,Discount
2024-03-23,North,SKU-004,5743.49,218,Flash Sale
2024-03-23,North,SKU-005,2628.07,42,None
2024-03-23,North,SKU-006,3103.43,43,BOGO
2024-03-23,North,SKU-007,1464.33,22,None
2024-03-23,North,SKU-008,9758.05,502,Discount
2024-03-23,North,SKU-009,1797.34,39,Bundle
2024-03-23,North,SKU-010,4891.59,64,None
2024-03-23,South,SKU-001,2020.53,56,Discount
2024-03-23,South,SKU-002,1397.36,20,BOGO
2024-03-23,South,SKU-003,2702.25,38,None
2024-03-23,South,SKU-004,2684.47,46,None
2024-03-23,South,SKU-005,4262.48,92,Bundle
2024-03-23,South,SKU-006,3291.67,48,Discount
2024-03-23,South,SKU-007,1894.48,26,Discount
2024-03-23,South,SKU-008,12483.57,295,Flash Sale
2024-03-23,South,SKU-009,1199.55,38,None
2024-03-23,South,SKU-010,5405.74,273,None
2024-03-23,East,SKU-001,2826.57,40,BOGO
2024-03-23,East,SKU-002,784.37,12,None
2024-03-23,East,SKU-003,5355.94,94,Flash Sale
2024-03-23,East,SKU-004,3697.66,78,Discount
2024-03-23,East,SKU-005,3481.6,55,Discount
2024-03-23,East,SKU-006,4216.3,62,Flash Sale
2024-03-23,East,SKU-007,1877.02,113,Discount
2024-03-23,East,SKU-008,5253.59,77,None
2024-03-23,East,SKU-009,1372.7,33,None
2024-03-23,East,SKU-010,4444.73,74,None
2024-03-23,West,SKU-001,1929.7,67,Bundle
2024-03-23,West,SKU-002,1098.61,28,Bundle
2024-03-23,West,SKU-003,3702.14,85,None
2024-03-23,West,SKU-004,6568.39,126,Flash Sale
2024-03-23,West,SKU-005,3109.15,90,None
2024-03-23,West,SKU-006,1970.58,107,None
2024-03-23,West,SKU-007,2079.89,30,BOGO
2024-03-23,West,SKU-008,9754.03,311,Discount
2024-03-23,West,SKU-009,1924.88,26,BOGO
2024-03-23,West,SKU-010,5515.65,105,Discount
2024-03-24,North,SKU-001,2276.53,121,Discount
2024-03-24,North,SKU-002,872.77,11,None
2024-03-24,North,SKU-003,4908.52,287,Discount
2024-03-24,North,SKU-004,5167.18,140,Flash Sale
2024-03-24,North,SKU-005,2390.53,47,None
2024-03-24,North,SKU-006,3689.79,63,BOGO
2024-03-24,North,SKU-007,1436.88,72,None
2024-03-24,North,SKU-008,5592.87,285,None
2024-03-24,North,SKU-009,2871.85,52,Flash Sale
2024-03-24,North,SKU-010,5483.05,118,None
2024-03-24,South,SKU-001,1538.86,86,None
2024-03-24,South,SKU-002,843.65,28,None
2024-03-24,South,SKU-003,5140.96,148,BOGO
2024-03-24,South,SKU-004,3404.18,183,Discount
2024-03-24,South,SKU-005,3964.52,55,Discount
2024-03-24,South,SKU-006,2013.0,109,None
2024-03-24,South,SKU-007,3291.59,76,Flash Sale
2024-03-24,South,SKU-008,11549.19,513,Flash Sale
2024-03-24,South,SKU-009,1685.44,21,None
2024-03-24,South,SKU-010,7145.22,191,BOGO
2024-03-24,East,SKU-001,1516.94,72,None
2024-03-24,East,SKU-002,752.59,11,None
2024-03-24,East,SKU-003,3952.35,247,None
2024-03-24,East,SKU-004,4736.55,237,Discount
2024-03-24,East,SKU-005,2724.94,81,None
2024-03-24,East,SKU-006,2964.87,51,BOGO
2024-03-24,East,SKU-007,2697.7,115,Discount
2024-03-24,East,SKU-008,11228.28,489,Flash Sale
2024-03-24,East,SKU-009,1207.95,15,None
2024-03-24,East,SKU-010,6632.6,105,Discount
2024-03-24,West,SKU-001,3142.25,44,BOGO
2024-03-24,West,SKU-002,1191.87,15,Bundle
2024-03-24,West,SKU-003,5307.64,171,Discount
2024-03-24,West,SKU-004,3905.03,77,Discount
2024-03-24,West,SKU-005,2295.22,31,None
2024-03-24,West,SKU-006,2337.31,82,Bundle
2024-03-24,West,SKU-007,1826.24,37,None
2024-03-24,West,SKU-008,9152.01,318,Discount
2024-03-24,West,SKU-009,2536.39,38,BOGO
2024-03-24,West,SKU-010,5654.69,93,None
2024-03-25,North,SKU-001,2168.24,132,Bundle
2024-03-25,North,SKU-002,639.32,12,None
2024-03-25,North,SKU-003,4358.61,212,Discount
2024-03-25,North,SKU-004,4006.0,100,Discount
2024-03-25,North,SKU-005,2665.81,66,None
2024-03-25,North,SKU-006,1461.91,36,None
2024-03-25,North,SKU-007,2577.17,44,Flash Sale
2024-03-25,North,SKU-008,5049.55,134,None
2024-03-25,North,SKU-009,1410.79,22,None
2024-03-25,North,SKU-010,7399.81,100,BOGO
2024-03-25,South,SKU-001,2180.21,58,Discount
2024-03-25,South,SKU-002,1533.29,23,Flash Sale
2024-03-25,South,SKU-003,3091.51,60,None
2024-03-25,South,SKU-004,4011.52,52,Discount
2024-03-25,South,SKU-005,2934.2,47,Bundle
2024-03-25,South,SKU-006,1989.72,50,Discount
2024-03-25,South,SKU-007,1598.56,99,Discount
2024-03-25,South,SKU-008,5800.96,185,Discount
2024-03-25,South,SKU-009,1586.53,39,Discount
2024-03-25,South,SKU-010,5232.0,90,Discount
2024-03-25,East,SKU-001,1199.81,23,None
2024-03-25,East,SKU-002,1277.79,18,BOGO
2024-03-25,East,SKU-003,3525.54,80,Bundle
2024-03-25,East,SKU-004,2654.46,69,Bundle
2024-03-25,East,SKU-005,3140.06,59,Discount
2024-03-25,East,SKU-006,1496.08,27,None
2024-03-25,East,SKU-007,2530.85,58,BOGO
2024-03-25,East,SKU-008,7693.62,233,Discount
2024-03-25,East,SKU-009,1340.66,23,Bundle
2024-03-25,East,SKU-010,4543.45,78,None
2024-03-25,West,SKU-001,1671.94,95,Discount
2024-03-25,West,SKU-002,944.45,53,Bundle
2024-03-25,West,SKU-003,3177.11,51,Discount
2024-03-25,West,SKU-004,4175.39,260,Discount
2024-03-25,West,SKU-005,3785.05,211,BOGO
2024-03-25,West,SKU-006,2161.94,107,Discount
2024-03-25,West,SKU-007,1471.37,73,Bundle
2024-03-25,West,SKU-008,6469.23,165,Discount
2024-03-25,West,SKU-009,1908.0,44,Flash Sale
2024-03-25,West,SKU-010,4747.69,131,Discount
2024-03-26,North,SKU-001,2110.08,50,BOGO
2024-03-26,North,SKU-002,1113.19,14,BOGO
2024-03-26,North,SKU-003,2378.94,132,None
2024-03-26,North,SKU-004,2918.86,175,None
2024-03-26,North,SKU-005,3660.78,75,Discount
2024-03-26,North,SKU-006,3091.41,78,BOGO
2024-03-26,North,SKU-007,1423.12,57,None
2024-03-26,North,SKU-008,5871.35,75,None
2024-03-26,North,SKU-009,1741.19,21,Discount
2024-03-26,North,SKU-010,7633.56,333,Flash Sale
2024-03-26,South,SKU-001,1472.49,25,None
2024-03-26,South,SKU-002,848.19,30,Bundle
2024-03-26,South,SKU-003,4487.94,123,Discount
2024-03-26,South,SKU-004,3577.99,100,BOGO
2024-03-26,South,SKU-005,2507.79,57,None
2024-03-26,South,SKU-006,2949.23,77,Flash Sale
2024-03-26,South,SKU-007,1561.08,27,None
2024-03-26,South,SKU-008,6811.85,161,Discount
2024-03-26,South,SKU-009,1418.39,45,None
2024-03-26,South,SKU-010,8039.86,137,Flash Sale
2024-03-26,East,SKU-001,2210.74,59,Discount
2024-03-26,East,SKU-002,586.15,13,None
2024-03-26,East,SKU-003,2836.7,50,None
2024-03-26,East,SKU-004,4069.57,56,Discount
2024-03-26,East,SKU-005,2017.7,47,None
2024-03-26,East,SKU-006,2343.38,100,Bundle
2024-03-26,East,SKU-007,1517.81,91,None
2024-03-26,East,SKU-008,5940.4,251,None
2024-03-26,East,SKU-009,2675.17,70,Flash Sale
2024-03-26,East,SKU-010,8108.48,264,Flash Sale
2024-03-26,West,SKU-001,1675.56,22,Discount
2024-03-26,West,SKU-002,1167.62,21,BOGO
2024-03-26,West,SKU-003,2283.62,30,None
2024-03-26,West,SKU-004,3792.96,67,Bundle
2024-03-26,West,SKU-005,4050.4,88,Flash Sale
2024-03-26,West,SKU-006,1796.42,28,None
2024-03-26,West,SKU-007,1152.75,74,None
2024-03-26,West,SKU-008,8500.03,191,BOGO
2024-03-26,West,SKU-009,1891.56,39,BOGO
2024-03-26,West,SKU-010,6523.72,306,Discount
2024-03-27,North,SKU-001,1971.5,108,Discount
2024-03-27,North,SKU-002,1222.7,30,Flash Sale
2024-03-27,North,SKU-003,3252.41,183,None
2024-03-27,North,SKU-004,3410.92,103,Discount
2024-03-27,North,SKU-005,3128.04,93,BOGO
2024-03-27,North,SKU-006,1503.57,32,None
2024-03-27,North,SKU-007,2163.55,64,Discount
2024-03-27,North,SKU-008,8313.42,129,Discount
2024-03-27,North,SKU-009,1809.76,74,Discount
2024-03-27,North,SKU-010,5653.96,117,Discount
2024-03-27,South,SKU-001,1145.05,15,None
2024-03-27,South,SKU-002,791.11,11,Discount
2024-03-27,South,SKU-003,2609.34,78,None
2024-03-27,South,SKU-004,5203.43,106,Flash Sale
2024-03-27,South,SKU-005,2778.16,125,Bundle
2024-03-27,South,SKU-006,1606.46,37,None
2024-03-27,South,SKU-007,1564.81,65,Discount
2024-03-27,South,SKU-008,7598.09,336,Discount
2024-03-27,South,SKU-009,2174.73,34,BOGO
2024-03-27,South,SKU-010,6042.09,166,Discount
2024-03-27,East,SKU-001,2056.87,36,BOGO
2024-03-27,East,SKU-002,762.24,21,None
2024-03-27,East,SKU-003,2679.64,35,None
2024-03-27,East,SKU-004,3513.05,68,BOGO
2024-03-27,East,SKU-005,2746.28,49,None
2024-03-27,East,SKU-006,1966.1,49,Discount
2024-03-27,East,SKU-007,2004.58,62,Discount
2024-03-27,East,SKU-008,4936.22,181,None
2024-03-27,East,SKU-009,1438.59,51,Bundle
2024-03-27,East,SKU-010,4669.4,66,None
2024-03-27,West,SKU-001,1583.97,81,Discount
2024-03-27,West,SKU-002,1068.39,60,Discount
2024-03-27,West,SKU-003,4028.99,71,Discount
2024-03-27,West,SKU-004,3701.66,79,Discount
2024-03-27,West,SKU-005,2679.89,38,None
2024-03-27,West,SKU-006,2454.75,52,Discount
2024-03-27,West,SKU-007,2643.67,52,Flash Sale
2024-03-27,West,SKU-008,5831.55,261,Discount
2024-03-27,West,SKU-009,1642.23,37,Discount
2024-03-27,West,SKU-010,5898.21,261,Discount
2024-03-28,North,SKU-001,2170.65,37,Bundle
2024-03-28,North,SKU-002,1215.15,19,BOGO
2024-03-28,North,SKU-003,4065.8,57,Bundle
2024-03-28,North,SKU-004,5117.98,303,Flash Sale
2024-03-28,North,SKU-005,3268.96,44,Discount
2024-03-28,North,SKU-006,2573.28,39,Flash Sale
2024-03-28,North,SKU-007,2005.81,48,Discount
2024-03-28,North,SKU-008,6263.9,196,Bundle
2024-03-28,North,SKU-009,1099.68,17,None
2024-03-28,North,SKU-010,6674.6,371,BOGO
2024-03-28,South,SKU-001,1769.38,33,Bundle
2024-03-28,South,SKU-002,714.14,10,None
2024-03-28,South,SKU-003,3246.2,59,None
2024-03-28,South,SKU-004,3414.92,68,BOGO
2024-03-28,South,SKU-005,2609.61,125,None
2024-03-28,South,SKU-006,3062.27,47,BOGO
2024-03-28,South,SKU-007,1421.98,29,None
2024-03-28,South,SKU-008,8059.96,101,BOGO
2024-03-28,South,SKU-009,2634.15,88,Flash Sale
2024-03-28,South,SKU-010,4605.82,126,None
2024-03-28,East,SKU-001,2018.67,64,Discount
2024-03-28,East,SKU-002,573.36,35,None
2024-03-28,East,SKU-003,2754.65,41,None
2024-03-28,East,SKU-004,2162.12,62,None
2024-03-28,East,SKU-005,3430.71,57,Discount
2024-03-28,East,SKU-006,1493.46,64,None
2024-03-28,East,SKU-007,2702.12,114,Flash Sale
2024-03-28,East,SKU-008,7960.66,398,Discount
2024-03-28,East,SKU-009,1860.8,29,Flash Sale
2024-03-28,East,SKU-010,3316.01,62,None
2024-03-28,West,SKU-001,2354.73,43,Flash Sale
2024-03-28,West,SKU-002,1097.87,25,Discount
2024-03-28,West,SKU-003,2535.13,56,None
2024-03-28,West,SKU-004,2269.7,39,None
2024-03-28,West,SKU-005,2876.99,67,Bundle
2024-03-28,West,SKU-006,2729.77,53,Discount
2024-03-28,West,SKU-007,1590.6,26,Bundle
2024-03-28,West,SKU-008,6626.72,83,Discount
2024-03-28,West,SKU-009,2718.65,42,Flash Sale
2024-03-28,West,SKU-010,3880.47,73,None
2024-03-29,North,SKU-001,1354.02,45,None
2024-03-29,North,SKU-002,1115.95,50,BOGO
2024-03-29,North,SKU-003,3595.87,53,Discount
2024-03-29,North,SKU-004,2100.42,80,None
2024-03-29,North,SKU-005,3139.48,153,Bundle
2024-03-29,North,SKU-006,3267.16,71,Flash Sale
2024-03-29,North,SKU-007,1543.87,32,Discount
2024-03-29,North,SKU-008,8725.56,236,Flash Sale
2024-03-29,North,SKU-009,987.3,16,None
2024-03-29,North,SKU-010,8633.12,266,Flash Sale
2024-03-29,South,SKU-001,2178.46,32,Discount
2024-03-29,South,SKU-002,846.75,14,Bundle
2024-03-29,South,SKU-003,4336.74,93,BOGO
2024-03-29,South,SKU-004,2928.24,68,None
2024-03-29,South,SKU-005,2212.24,34,None
2024-03-29,South,SKU-006,1656.1,72,None
2024-03-29,South,SKU-007,1827.81,23,Discount
2024-03-29,South,SKU-008,5732.92,121,None
2024-03-29,South,SKU-009,1348.63,18,Bundle
2024-03-29,South,SKU-010,7213.96,210,Flash Sale
2024-03-29,East,SKU-001,3214.79,52,Flash Sale
2024-03-29,East,SKU-002,994.46,18,Discount
2024-03-29,East,SKU-003,4517.23,175,BOGO
2024-03-29,East,SKU-004,3541.03,125,Discount
2024-03-29,East,SKU-005,3753.67,119,BOGO
2024-03-29,East,SKU-006,1888.66,51,Bundle
2024-03-29,East,SKU-007,1159.17,18,None
2024-03-29,East,SKU-008,5191.05,123,Bundle
2024-03-29,East,SKU-009,1197.7,15,None
2024-03-29,East,SKU-010,3658.26,134,None
2024-03-29,West,SKU-001,1433.31,39,None
2024-03-29,West,SKU-002,739.19,13,None
2024-03-29,West,SKU-003,2588.32,50,None
2024-03-29,West,SKU-004,3290.82,206,Discount
2024-03-29,West,SKU-005,2965.33,43,Discount
2024-03-29,West,SKU-006,3227.17,92,Flash Sale
2024-03-29,West,SKU-007,2986.07,58,Flash Sale
2024-03-29,West,SKU-008,5778.54,232,Discount
2024-03-29,West,SKU-009,1547.47,48,Discount
2024-03-29,West,SKU-010,3365.3,68,None
2024-03-30,North,SKU-001,3000.65,46,Flash Sale
2024-03-30,North,SKU-002,1403.49,22,Discount
2024-03-30,North,SKU-003,3795.31,250,Bundle
2024-03-30,North,SKU-004,5033.72,240,Discount
2024-03-30,North,SKU-005,2395.05,52,None
2024-03-30,North,SKU-006,1832.28,25,None
2024-03-30,North,SKU-007,1373.48,20,None
2024-03-30,North,SKU-008,12071.48,332,Flash Sale
2024-03-30,North,SKU-009,1303.59,32,None
2024-03-30,North,SKU-010,9763.78,256,Flash Sale
2024-03-30,South,SKU-001,2744.32,37,BOGO
2024-03-30,South,SKU-002,1398.15,18,Discount
2024-03-30,South,SKU-003,5016.04,72,Discount
2024-03-30,South,SKU-004,3893.87,58,Bundle
2024-03-30,South,SKU-005,2858.31,66,None
2024-03-30,South,SKU-006,2748.27,38,BOGO
2024-03-30,South,SKU-007,2315.06,61,Bundle
2024-03-30,South,SKU-008,10028.21,195,Flash Sale
2024-03-30,South,SKU-009,1940.43,72,Discount
2024-03-30,South,SKU-010,4169.63,108,None
2024-03-30,East,SKU-001,1903.06,54,Discount
2024-03-30,East,SKU-002,983.7,13,None
2024-03-30,East,SKU-003,3444.7,200,None
2024-03-30,East,SKU-004,4448.66,108,Discount
2024-03-30,East,SKU-005,3557.75,190,Discount
2024-03-30,East,SKU-006,2258.02,29,None
2024-03-30,East,SKU-007,2080.74,45,Bundle
2024-03-30,East,SKU-008,4859.38,287,None
2024-03-30,East,SKU-009,1574.03,59,None
2024-03-30,East,SKU-010,3955.03,57,None
2024-03-30,West,SKU-001,1393.51,24,None
2024-03-30,West,SKU-002,782.03,11,None
2024-03-30,West,SKU-003,5519.34,199,Discount
2024-03-30,West,SKU-004,2805.92,47,None
2024-03-30,West,SKU-005,5180.87,199,BOGO
2024-03-30,West,SKU-006,3175.18,41,BOGO
2024-03-30,West,SKU-007,2950.8,50,Flash Sale
2024-03-30,West,SKU-008,4923.18,71,None
2024-03-30,West,SKU-009,1587.6,77,None
2024-03-30,West,SKU-010,5046.96,92,Bundle
2024-03-31,North,SKU-001,2798.23,44,Flash Sale
2024-03-31,North,SKU-002,780.99,15,None
2024-03-31,North,SKU-003,3094.09,59,None
2024-03-31,North,SKU-004,3086.82,68,None
2024-03-31,North,SKU-005,3260.7,121,None
2024-03-31,North,SKU-006,1723.7,32,None
2024-03-31,North,SKU-007,1778.23,26,None
2024-03-31,North,SKU-008,8805.0,196,Discount
2024-03-31,North,SKU-009,1879.61,31,Discount
2024-03-31,North,SKU-010,7303.8,115,Discount
2024-03-31,South,SKU-001,1948.34,32,Discount
2024-03-31,South,SKU-002,770.11,14,None
2024-03-31,South,SKU-003,5588.8,205,Flash Sale
2024-03-31,South,SKU-004,3666.33,107,Discount
2024-03-31,South,SKU-005,3289.64,70,Bundle
2024-03-31,South,SKU-006,2963.85,52,BOGO
2024-03-31,South,SKU-007,2364.15,39,Bundle
2024-03-31,South,SKU-008,4855.89,70,None
2024-03-31,South,SKU-009,2382.79,45,Flash Sale
2024-03-31,South,SKU-010,8467.39,125,Flash Sale
2024-03-31,East,SKU-001,2094.57,34,Discount
2024-03-31,East,SKU-002,989.11,15,Discount
2024-03-31,East,SKU-003,4103.81,128,Discount
2024-03-31,East,SKU-004,3027.68,54,None
2024-03-31,East,SKU-005,3108.45,58,Bundle
2024-03-31,East,SKU-006,3235.03,55,BOGO
2024-03-31,East,SKU-007,1492.63,68,None
2024-03-31,East,SKU-008,10945.5,705,BOGO
2024-03-31,East,SKU-009,2736.27,74,Flash Sale
2024-03-31,East,SKU-010,4153.06,108,None
2024-03-31,West,SKU-001,1671.93,61,None
2024-03-31,West,SKU-002,824.19,14,None
2024-03-31,West,SKU-003,6856.71,149,Flash Sale
2024-03-31,West,SKU-004,3793.41,96,Discount
2024-03-31,West,SKU-005,4438.57,108,BOGO
2024-03-31,West,SKU-006,2342.86,32,None
2024-03-31,West,SKU-007,1556.02,23,None
2024-03-31,West,SKU-008,11746.39,457,Flash Sale
2024-03-31,West,SKU-009,1700.11,23,None
2024-03-31,West,SKU-010,7846.35,151,Discount
